epoch,s_per_epoch,total,contrib_pde,contrib_bc,contrib_ic,contrib_interface,contrib_pde_mech,contrib_bc_mech
1735,0.546867,9.369684e+01,9.074727e-03,1.264891e-01,1.168751e-01,1.061714e-05,9.293104e+01,5.133546e-01
1736,0.542668,9.359521e+01,8.445614e-03,1.264261e-01,1.167156e-01,1.061685e-05,9.283063e+01,5.129878e-01
1737,0.545404,9.349506e+01,8.561327e-03,1.263500e-01,1.165423e-01,1.061544e-05,9.273100e+01,5.125938e-01
1738,0.545457,9.339547e+01,8.725400e-03,1.262630e-01,1.163539e-01,1.061345e-05,9.263195e+01,5.121659e-01
1739,0.543973,9.329585e+01,8.842218e-03,1.261693e-01,1.161515e-01,1.060901e-05,9.253297e+01,5.117001e-01
1740,0.546605,9.319556e+01,8.683034e-03,1.260708e-01,1.159346e-01,1.059097e-05,9.243367e+01,5.111887e-01
1741,0.542938,9.309480e+01,8.362872e-03,1.259642e-01,1.156985e-01,1.057145e-05,9.233415e+01,5.106168e-01
1742,0.545792,9.299393e+01,8.074211e-03,1.258448e-01,1.154388e-01,1.055794e-05,9.223459e+01,5.099720e-01
1743,0.544304,9.289514e+01,9.845611e-03,1.257085e-01,1.151524e-01,1.054262e-05,9.213517e+01,5.092455e-01
1744,0.545256,9.279512e+01,1.018371e-02,1.255690e-01,1.148612e-01,1.052943e-05,9.203600e+01,5.084978e-01
1745,0.550094,9.269538e+01,1.070938e-02,1.254231e-01,1.145613e-01,1.052035e-05,9.193696e+01,5.077184e-01
1746,0.552728,9.259552e+01,1.092978e-02,1.252765e-01,1.142615e-01,1.051336e-05,9.183811e+01,5.069346e-01
1747,0.547881,9.249580e+01,1.102113e-02,1.251305e-01,1.139615e-01,1.050426e-05,9.173953e+01,5.061453e-01
1748,0.546044,9.240059e+01,8.995948e-03,1.253432e-01,1.141477e-01,1.052077e-05,9.164553e+01,5.065641e-01
1749,0.545816,9.231321e+01,1.136372e-02,1.255065e-01,1.142703e-01,1.052879e-05,9.155521e+01,5.068473e-01
1750,0.546060,9.222573e+01,1.526432e-02,1.256081e-01,1.143108e-01,1.053145e-05,9.146359e+01,5.069482e-01
1751,0.546324,9.213147e+01,1.750544e-02,1.256388e-01,1.142567e-01,1.052833e-05,9.136723e+01,5.068290e-01
1752,0.545721,9.203089e+01,1.771919e-02,1.256039e-01,1.141153e-01,1.052092e-05,9.126695e+01,5.064980e-01
1753,0.545534,9.192895e+01,1.699898e-02,1.255131e-01,1.139003e-01,1.051025e-05,9.116655e+01,5.059752e-01
1754,0.546116,9.182769e+01,1.458887e-02,1.253779e-01,1.136287e-01,1.049682e-05,9.106880e+01,5.052912e-01
1755,0.546083,9.172825e+01,1.215019e-02,1.252128e-01,1.133197e-01,1.048666e-05,9.097307e+01,5.044826e-01
1756,0.546639,9.162880e+01,1.045945e-02,1.250327e-01,1.129934e-01,1.045556e-05,9.087670e+01,5.035970e-01
1757,0.546667,9.152792e+01,9.424543e-03,1.248470e-01,1.126620e-01,1.043461e-05,9.077831e+01,5.026685e-01
1758,0.543038,9.142829e+01,1.052964e-02,1.246617e-01,1.123345e-01,1.041824e-05,9.067902e+01,5.017316e-01
1759,0.543729,9.132851e+01,1.078347e-02,1.244944e-01,1.120368e-01,1.041065e-05,9.058031e+01,5.008745e-01
1760,0.542705,9.123053e+01,1.074837e-02,1.243353e-01,1.117532e-01,1.041039e-05,9.048362e+01,5.000665e-01
1761,0.543810,9.113409e+01,1.066027e-02,1.241786e-01,1.114737e-01,1.040356e-05,9.038847e+01,4.992883e-01
1762,0.545287,9.103780e+01,1.054868e-02,1.240200e-01,1.111911e-01,1.039160e-05,9.029351e+01,4.985240e-01
1763,0.545993,9.094073e+01,1.042127e-02,1.238567e-01,1.109009e-01,1.037525e-05,9.019779e+01,4.977598e-01
1764,0.546554,9.084285e+01,1.023931e-02,1.236880e-01,1.106020e-01,1.034961e-05,9.010132e+01,4.969868e-01
1765,0.543898,9.074562e+01,1.056411e-02,1.235154e-01,1.102976e-01,1.032995e-05,9.000503e+01,4.962057e-01
1766,0.543631,9.064870e+01,1.061621e-02,1.233479e-01,1.100018e-01,1.031917e-05,8.990928e+01,4.954474e-01
1767,0.545513,9.055264e+01,1.108004e-02,1.231785e-01,1.097104e-01,1.030980e-05,8.981396e+01,4.946996e-01
1768,0.544580,9.045756e+01,1.200479e-02,1.230252e-01,1.094339e-01,1.029129e-05,8.971911e+01,4.939688e-01
1769,0.549312,9.036146e+01,1.164064e-02,1.228934e-01,1.091767e-01,1.027386e-05,8.962447e+01,4.932626e-01
1770,0.546134,9.026455e+01,1.032195e-02,1.227797e-01,1.089360e-01,1.026093e-05,8.952993e+01,4.925791e-01
1771,0.546205,9.016873e+01,1.000089e-02,1.226728e-01,1.087033e-01,1.024572e-05,8.943544e+01,4.919091e-01
1772,0.545599,9.007318e+01,1.003019e-02,1.225570e-01,1.084687e-01,1.023838e-05,8.934087e+01,4.912474e-01
1773,0.544259,8.997772e+01,9.985644e-03,1.224362e-01,1.082325e-01,1.022883e-05,8.924646e+01,4.905912e-01
1774,0.543831,8.988243e+01,9.883778e-03,1.223095e-01,1.079924e-01,1.022390e-05,8.915230e+01,4.899337e-01
1775,0.545985,8.978731e+01,9.788230e-03,1.221767e-01,1.077467e-01,1.021706e-05,8.905832e+01,4.892669e-01
1776,0.544170,8.970752e+01,2.476739e-02,1.220376e-01,1.074940e-01,1.020878e-05,8.896463e+01,4.885824e-01
1777,0.544426,8.960203e+01,9.599145e-03,1.218434e-01,1.071307e-01,1.019043e-05,8.887603e+01,4.874144e-01
1778,0.543683,8.951367e+01,1.100019e-02,1.216559e-01,1.067882e-01,1.017685e-05,8.878787e+01,4.863433e-01
1779,0.543965,8.942173e+01,1.173952e-02,1.214860e-01,1.064870e-01,1.016732e-05,8.869655e+01,4.854511e-01
1780,0.543869,8.932731e+01,1.187907e-02,1.213245e-01,1.062081e-01,1.015609e-05,8.860323e+01,4.846592e-01
1781,0.545180,8.923195e+01,1.196987e-02,1.211674e-01,1.059425e-01,1.014451e-05,8.850893e+01,4.839304e-01
1782,0.542469,8.913777e+01,1.378812e-02,1.210112e-01,1.056860e-01,1.013877e-05,8.841402e+01,4.832519e-01
1783,0.549138,8.906106e+01,3.285265e-02,1.208775e-01,1.054525e-01,1.013494e-05,8.831922e+01,4.826467e-01
1784,0.543643,8.893929e+01,2.183721e-02,1.206235e-01,1.050912e-01,1.011973e-05,8.820998e+01,4.817529e-01
1785,0.547305,8.881946e+01,1.992478e-02,1.203587e-01,1.047254e-01,1.010730e-05,8.809355e+01,4.808902e-01
1786,0.542914,8.870296e+01,2.296281e-02,1.200081e-01,1.042238e-01,1.007762e-05,8.797610e+01,4.796519e-01
1787,0.543643,8.860735e+01,1.899482e-02,1.196325e-01,1.036598e-01,1.003321e-05,8.788704e+01,4.780173e-01
1788,0.542500,8.850787e+01,1.059598e-02,1.192462e-01,1.030631e-01,9.992505e-06,8.779884e+01,4.761107e-01
1789,0.544937,8.841567e+01,1.138469e-02,1.188994e-01,1.025355e-01,9.962504e-06,8.770842e+01,4.744256e-01
1790,0.546004,8.832090e+01,1.188507e-02,1.185921e-01,1.020804e-01,9.939554e-06,8.761531e+01,4.730189e-01
1791,0.546058,8.822297e+01,1.373609e-02,1.183013e-01,1.016596e-01,9.928000e-06,8.751750e+01,4.717639e-01
1792,0.543644,8.812865e+01,1.158843e-02,1.182151e-01,1.015156e-01,9.943864e-06,8.742588e+01,4.714376e-01
1793,0.545127,8.803767e+01,1.026597e-02,1.180682e-01,1.013069e-01,9.955758e-06,8.733704e+01,4.709860e-01
1794,0.543896,8.794491e+01,1.126973e-02,1.179186e-01,1.010876e-01,9.962866e-06,8.724407e+01,4.705503e-01
1795,0.544364,8.784805e+01,1.500135e-02,1.177584e-01,1.008443e-01,9.963266e-06,8.714438e+01,4.700505e-01
1796,0.545275,8.774706e+01,1.702883e-02,1.175631e-01,1.005382e-01,9.953439e-06,8.704264e+01,4.692797e-01
1797,0.545447,8.764465e+01,1.404662e-02,1.173320e-01,1.001685e-01,9.926158e-06,8.694490e+01,4.681897e-01
1798,0.544578,8.754657e+01,1.198352e-02,1.170884e-01,9.977938e-02,9.893562e-06,8.685074e+01,4.669714e-01
1799,0.545970,8.745571e+01,1.346287e-02,1.168381e-01,9.938509e-02,9.859139e-06,8.676031e+01,4.657017e-01
1800,0.545972,8.736421e+01,1.319008e-02,1.165981e-01,9.901362e-02,9.827454e-06,8.667090e+01,4.644922e-01
1801,0.546059,8.727037e+01,1.266903e-02,1.163729e-01,9.867340e-02,9.805039e-06,8.657926e+01,4.633858e-01
1802,0.542733,8.717440e+01,1.216449e-02,1.161655e-01,9.836954e-02,9.795977e-06,8.648528e+01,4.624160e-01
1803,0.543100,8.707781e+01,1.189059e-02,1.159820e-01,9.811011e-02,9.788308e-06,8.639019e+01,4.616277e-01
1804,0.546945,8.698332e+01,1.319785e-02,1.158203e-01,9.788865e-02,9.779811e-06,8.629541e+01,4.610015e-01
1805,0.547344,8.689424e+01,1.779585e-02,1.156678e-01,9.768051e-02,9.772520e-06,8.620267e+01,4.604175e-01
1806,0.543406,8.680267e+01,1.755144e-02,1.155070e-01,9.745271e-02,9.753157e-06,8.611244e+01,4.597003e-01
1807,0.544772,8.671039e+01,1.500994e-02,1.153376e-01,9.720585e-02,9.739426e-06,8.602396e+01,4.588639e-01
1808,0.546605,8.662067e+01,1.462439e-02,1.151737e-01,9.696520e-02,9.719608e-06,8.593584e+01,4.580534e-01
1809,0.545370,8.653094e+01,1.490043e-02,1.150217e-01,9.674192e-02,9.704243e-06,8.584694e+01,4.573273e-01
1810,0.546414,8.644001e+01,1.491952e-02,1.148821e-01,9.653686e-02,9.694920e-06,8.575698e+01,4.566857e-01
1811,0.542488,8.634723e+01,1.378329e-02,1.147528e-01,9.634787e-02,9.684655e-06,8.566622e+01,4.561191e-01
1812,0.546684,8.625154e+01,9.619017e-03,1.146268e-01,9.616725e-02,9.676769e-06,8.557551e+01,4.556102e-01
1813,0.546169,8.617344e+01,2.134477e-02,1.144929e-01,9.598023e-02,9.669857e-06,8.548651e+01,4.551005e-01
1814,0.545929,8.607559e+01,1.248890e-02,1.144693e-01,9.589479e-02,9.652844e-06,8.539816e+01,4.545757e-01
1815,0.546724,8.599107e+01,1.530740e-02,1.144302e-01,9.580064e-02,9.645039e-06,8.531141e+01,4.541114e-01
1816,0.542834,8.590328e+01,1.501894e-02,1.143882e-01,9.571024e-02,9.639841e-06,8.522444e+01,4.537183e-01
1817,0.543515,8.581465e+01,1.435359e-02,1.143431e-01,9.562139e-02,9.636816e-06,8.513695e+01,4.533741e-01
1818,0.543392,8.572564e+01,1.384868e-02,1.142929e-01,9.553073e-02,9.634297e-06,8.504890e+01,4.530596e-01
1819,0.543990,8.563637e+01,1.352650e-02,1.142375e-01,9.543698e-02,9.630650e-06,8.496040e+01,4.527636e-01
1820,0.544353,8.554705e+01,1.337976e-02,1.141774e-01,9.534001e-02,9.624277e-06,8.487166e+01,4.524776e-01
1821,0.542715,8.545782e+01,1.340909e-02,1.141146e-01,9.524132e-02,9.618622e-06,8.478285e+01,4.521994e-01
1822,0.546163,8.536856e+01,1.349531e-02,1.140506e-01,9.514254e-02,9.613957e-06,8.469393e+01,4.519309e-01
1823,0.543225,8.527910e+01,1.356902e-02,1.139875e-01,9.504571e-02,9.610216e-06,8.460481e+01,4.516779e-01
1824,0.543533,8.518912e+01,1.353507e-02,1.139270e-01,9.495313e-02,9.607346e-06,8.451524e+01,4.514515e-01
1825,0.546077,8.509909e+01,1.388885e-02,1.138705e-01,9.486642e-02,9.605249e-06,8.442519e+01,4.512602e-01
1826,0.543966,8.501001e+01,1.370056e-02,1.137178e-01,9.463931e-02,9.586173e-06,8.433751e+01,4.504337e-01
1827,0.545249,8.492200e+01,1.413224e-02,1.135676e-01,9.441970e-02,9.568846e-06,8.425022e+01,4.496533e-01
1828,0.544358,8.483176e+01,1.167694e-02,1.134194e-01,9.420790e-02,9.547453e-06,8.416351e+01,4.489313e-01
1829,0.545510,8.474893e+01,1.563280e-02,1.132638e-01,9.399021e-02,9.530624e-06,8.407785e+01,4.481859e-01
1830,0.545836,8.465823e+01,1.089166e-02,1.131749e-01,9.383669e-02,9.521402e-06,8.399285e+01,4.474617e-01
1831,0.543300,8.457490e+01,1.323978e-02,1.130805e-01,9.368842e-02,9.516501e-06,8.390802e+01,4.468562e-01
1832,0.545179,8.448711e+01,1.226641e-02,1.129814e-01,9.354549e-02,9.513928e-06,8.382194e+01,4.463685e-01
1833,0.542788,8.439624e+01,9.207717e-03,1.128762e-01,9.340453e-02,9.511600e-06,8.373476e+01,4.459774e-01
1834,0.546794,8.431731e+01,1.800848e-02,1.127906e-01,9.328816e-02,9.509744e-06,8.364753e+01,4.456854e-01
1835,0.544594,8.422759e+01,1.351124e-02,1.128196e-01,9.328365e-02,9.511760e-06,8.356243e+01,4.455357e-01
1836,0.544519,8.414507e+01,1.585594e-02,1.128321e-01,9.326636e-02,9.511640e-06,8.347768e+01,4.454288e-01
1837,0.545890,8.405906e+01,1.536591e-02,1.128439e-01,9.325150e-02,9.511491e-06,8.339221e+01,4.453806e-01
1838,0.544237,8.397177e+01,1.429967e-02,1.128608e-01,9.324463e-02,9.511491e-06,8.330595e+01,4.453967e-01
1839,0.544802,8.388309e+01,1.246229e-02,1.128886e-01,9.325174e-02,9.511172e-06,8.321899e+01,4.454932e-01
1840,0.545214,8.379694e+01,1.346124e-02,1.129141e-01,9.325747e-02,9.510438e-06,8.313169e+01,4.455998e-01
1841,0.546586,8.371308e+01,1.595786e-02,1.129287e-01,9.324822e-02,9.509243e-06,8.304531e+01,4.456217e-01
1842,0.542809,8.362703e+01,1.478452e-02,1.129209e-01,9.320668e-02,9.507385e-06,8.296066e+01,4.454419e-01
1843,0.542857,8.354053e+01,1.190159e-02,1.128954e-01,9.314125e-02,9.505397e-06,8.287747e+01,4.451164e-01
1844,0.543585,8.345600e+01,1.087471e-02,1.128651e-01,9.307316e-02,9.503929e-06,8.279439e+01,4.447904e-01
1845,0.544645,8.337145e+01,1.066650e-02,1.128350e-01,9.301139e-02,9.500829e-06,8.271040e+01,4.445291e-01
1846,0.546070,8.328608e+01,1.063467e-02,1.128055e-01,9.295642e-02,9.499655e-06,8.262533e+01,4.443392e-01
1847,0.545709,8.320035e+01,1.098093e-02,1.127754e-01,9.290569e-02,9.499145e-06,8.253948e+01,4.442034e-01
1848,0.545563,8.311562e+01,1.235108e-02,1.127413e-01,9.285258e-02,9.498355e-06,8.245359e+01,4.440736e-01
1849,0.546218,8.303173e+01,1.368836e-02,1.126960e-01,9.278436e-02,9.495415e-06,8.236870e+01,4.438595e-01
1850,0.544367,8.294678e+01,1.275196e-02,1.126349e-01,9.269326e-02,9.488172e-06,8.228519e+01,4.435036e-01
1851,0.542943,8.286216e+01,1.133424e-02,1.125644e-01,9.258864e-02,9.480725e-06,8.220260e+01,4.430643e-01
1852,0.543761,8.277843e+01,1.080573e-02,1.124934e-01,9.248391e-02,9.473347e-06,8.212000e+01,4.426314e-01
1853,0.545296,8.269468e+01,1.076119e-02,1.124263e-01,9.238564e-02,9.461828e-06,8.203685e+01,4.422488e-01
1854,0.545992,8.261058e+01,1.093543e-02,1.123645e-01,9.229568e-02,9.455133e-06,8.195305e+01,4.419268e-01
1855,0.545966,8.252651e+01,1.148228e-02,1.123075e-01,9.221278e-02,9.449776e-06,8.186885e+01,4.416531e-01
1856,0.544771,8.244303e+01,1.247016e-02,1.122524e-01,9.213210e-02,9.444019e-06,8.178477e+01,4.413905e-01
1857,0.543360,8.236051e+01,1.381571e-02,1.121944e-01,9.204635e-02,9.437722e-06,8.170135e+01,4.410865e-01
1858,0.545953,8.227754e+01,1.401220e-02,1.121253e-01,9.194591e-02,9.429066e-06,8.161875e+01,4.406966e-01
1859,0.548302,8.219381e+01,1.296702e-02,1.120652e-01,9.185434e-02,9.417917e-06,8.153659e+01,4.403293e-01
1860,0.545131,8.210974e+01,1.142740e-02,1.120194e-01,9.177920e-02,9.412839e-06,8.145447e+01,4.400373e-01
1861,0.548749,8.202671e+01,1.122801e-02,1.119692e-01,9.170095e-02,9.409548e-06,8.137205e+01,4.397577e-01
1862,0.552487,8.194357e+01,1.138143e-02,1.119192e-01,9.162516e-02,9.406920e-06,8.128912e+01,4.395158e-01
1863,0.546263,8.186062e+01,1.190549e-02,1.118666e-01,9.154720e-02,9.404363e-06,8.120601e+01,4.392769e-01
1864,0.545929,8.177800e+01,1.248877e-02,1.118090e-01,9.146298e-02,9.400531e-06,8.112322e+01,4.390031e-01
1865,0.546264,8.169552e+01,1.260027e-02,1.117447e-01,9.136954e-02,9.394538e-06,8.104113e+01,4.386645e-01
1866,0.542905,8.161274e+01,1.196666e-02,1.116736e-01,9.126742e-02,9.383069e-06,8.095956e+01,4.382651e-01
1867,0.546888,8.153122e+01,1.256390e-02,1.115963e-01,9.115898e-02,9.371921e-06,8.087806e+01,4.378316e-01
1868,0.547314,8.144891e+01,1.251064e-02,1.115306e-01,9.106426e-02,9.366982e-06,8.079634e+01,4.374584e-01
1869,0.547795,8.136624e+01,1.211671e-02,1.114761e-01,9.098309e-02,9.365453e-06,8.071450e+01,4.371520e-01
1870,0.544179,8.128369e+01,1.154125e-02,1.114485e-01,9.093140e-02,9.367229e-06,8.063279e+01,4.369734e-01
1871,0.543805,8.120236e+01,1.201199e-02,1.114155e-01,9.087367e-02,9.367917e-06,8.055127e+01,4.367757e-01
1872,0.545982,8.112083e+01,1.211905e-02,1.113753e-01,9.080665e-02,9.366802e-06,8.046999e+01,4.365330e-01
1873,0.544055,8.103903e+01,1.178667e-02,1.113267e-01,9.072866e-02,9.361895e-06,8.038895e+01,4.362312e-01
1874,0.546374,8.095721e+01,1.130833e-02,1.112715e-01,9.064218e-02,9.354468e-06,8.030809e+01,4.358849e-01
1875,0.542800,8.087560e+01,1.101309e-02,1.112119e-01,9.055082e-02,9.344571e-06,8.022730e+01,4.355177e-01
1876,0.543824,8.079416e+01,1.094444e-02,1.111499e-01,9.045781e-02,9.336414e-06,8.014645e+01,4.351486e-01
1877,0.543393,8.071274e+01,1.108375e-02,1.110867e-01,9.036505e-02,9.323431e-06,8.006541e+01,4.347862e-01
1878,0.543268,8.063121e+01,1.136723e-02,1.110191e-01,9.026926e-02,9.309807e-06,7.998413e+01,4.344147e-01
1879,0.545283,8.055016e+01,1.224156e-02,1.109441e-01,9.016703e-02,9.299696e-06,7.990278e+01,4.340149e-01
1880,0.547086,8.046864e+01,1.193156e-02,1.109172e-01,9.011446e-02,9.300024e-06,7.982186e+01,4.338050e-01
1881,0.543214,8.038795e+01,1.190811e-02,1.108730e-01,9.004349e-02,9.294945e-06,7.974160e+01,4.335128e-01
1882,0.545131,8.030716e+01,1.160052e-02,1.108127e-01,8.995507e-02,9.286750e-06,7.966163e+01,4.331487e-01
1883,0.544090,8.022622e+01,1.141990e-02,1.107384e-01,8.985197e-02,9.278194e-06,7.958147e+01,4.327351e-01
1884,0.546661,8.014496e+01,1.134404e-02,1.106526e-01,8.973742e-02,9.271738e-06,7.950092e+01,4.322926e-01
1885,0.545847,8.006387e+01,1.166848e-02,1.105584e-01,8.961504e-02,9.262720e-06,7.942018e+01,4.318350e-01
1886,0.544821,7.998411e+01,1.299299e-02,1.104616e-01,8.949115e-02,9.247601e-06,7.933978e+01,4.313797e-01
1887,0.544849,7.990360e+01,1.302798e-02,1.103625e-01,8.936641e-02,9.232386e-06,7.925991e+01,4.309217e-01
1888,0.548574,7.982490e+01,1.442982e-02,1.102671e-01,8.924730e-02,9.212124e-06,7.918047e+01,4.304758e-01
1889,0.545441,7.974546e+01,1.480970e-02,1.101920e-01,8.914992e-02,9.198060e-06,7.910120e+01,4.300981e-01
1890,0.549119,7.966577e+01,1.459885e-02,1.101321e-01,8.906852e-02,9.185639e-06,7.902220e+01,4.297628e-01
1891,0.544326,7.958588e+01,1.373351e-02,1.100871e-01,8.900259e-02,9.178356e-06,7.894357e+01,4.294756e-01
1892,0.545387,7.950630e+01,1.253151e-02,1.100730e-01,8.896771e-02,9.178500e-06,7.886541e+01,4.293143e-01
1893,0.544589,7.942774e+01,1.216694e-02,1.100604e-01,8.893494e-02,9.178683e-06,7.878739e+01,4.291746e-01
1894,0.545732,7.934905e+01,1.201835e-02,1.100511e-01,8.890612e-02,9.179053e-06,7.870899e+01,4.290712e-01
1895,0.544562,7.927015e+01,1.207674e-02,1.100453e-01,8.888130e-02,9.179404e-06,7.863014e+01,4.290010e-01
1896,0.544757,7.919127e+01,1.222540e-02,1.100418e-01,8.885904e-02,9.179207e-06,7.855119e+01,4.289460e-01
1897,0.544603,7.911261e+01,1.222390e-02,1.100393e-01,8.883775e-02,9.177807e-06,7.847262e+01,4.288849e-01
1898,0.546263,7.903420e+01,1.194898e-02,1.100375e-01,8.881745e-02,9.175028e-06,7.839458e+01,4.288098e-01
1899,0.545494,7.895603e+01,1.156232e-02,1.100379e-01,8.880014e-02,9.172099e-06,7.831689e+01,4.287311e-01
1900,0.542733,7.887799e+01,1.127561e-02,1.100420e-01,8.878823e-02,9.171149e-06,7.823921e+01,4.286670e-01
1901,0.543168,7.879998e+01,1.116535e-02,1.100503e-01,8.878241e-02,9.173072e-06,7.816135e+01,4.286274e-01
1902,0.543737,7.872204e+01,1.119828e-02,1.100609e-01,8.878059e-02,9.176418e-06,7.808338e+01,4.286053e-01
1903,0.543085,7.864422e+01,1.124198e-02,1.100709e-01,8.877932e-02,9.180532e-06,7.800554e+01,4.285851e-01
1904,0.545811,7.856662e+01,1.122777e-02,1.100780e-01,8.877554e-02,9.182037e-06,7.792798e+01,4.285522e-01
1905,0.542165,7.848919e+01,1.108052e-02,1.100809e-01,8.876739e-02,9.182191e-06,7.785075e+01,4.284997e-01
1906,0.546809,7.841190e+01,1.089034e-02,1.100798e-01,8.875512e-02,9.181251e-06,7.777373e+01,4.284325e-01
1907,0.543725,7.833473e+01,1.076710e-02,1.100761e-01,8.874007e-02,9.179997e-06,7.769678e+01,4.283608e-01
1908,0.545116,7.825765e+01,1.075989e-02,1.100708e-01,8.872339e-02,9.179036e-06,7.761980e+01,4.282905e-01
1909,0.543674,7.818067e+01,1.085554e-02,1.100644e-01,8.870549e-02,9.178480e-06,7.754282e+01,4.282203e-01
1910,0.542809,7.810382e+01,1.098365e-02,1.100565e-01,8.868611e-02,9.177955e-06,7.746594e+01,4.281431e-01
1911,0.544017,7.802711e+01,1.104048e-02,1.100472e-01,8.866510e-02,9.176934e-06,7.738930e+01,4.280523e-01
1912,0.542972,7.795052e+01,1.097633e-02,1.100370e-01,8.864314e-02,9.174693e-06,7.731291e+01,4.279489e-01
1913,0.542684,7.787405e+01,1.084675e-02,1.100272e-01,8.862187e-02,9.172157e-06,7.723670e+01,4.278423e-01
1914,0.543540,7.779768e+01,1.074454e-02,1.100194e-01,8.860313e-02,9.170517e-06,7.716056e+01,4.277454e-01
1915,0.544126,7.772142e+01,1.072057e-02,1.100145e-01,8.858807e-02,9.170256e-06,7.708442e+01,4.276670e-01
1916,0.542960,7.764527e+01,1.076705e-02,1.100126e-01,8.857664e-02,9.171273e-06,7.700830e+01,4.276076e-01
1917,0.542079,7.756924e+01,1.082864e-02,1.100130e-01,8.856790e-02,9.172981e-06,7.693226e+01,4.275612e-01
1918,0.543427,7.749333e+01,1.083515e-02,1.100148e-01,8.856061e-02,9.174171e-06,7.685639e+01,4.275197e-01
1919,0.544093,7.741752e+01,1.075990e-02,1.100173e-01,8.855406e-02,9.175043e-06,7.678070e+01,4.274789e-01
1920,0.544332,7.734182e+01,1.064069e-02,1.100208e-01,8.854829e-02,9.175840e-06,7.670516e+01,4.274398e-01
1921,0.545962,7.726621e+01,1.052749e-02,1.100258e-01,8.854398e-02,9.177077e-06,7.662970e+01,4.274071e-01
1922,0.542843,7.719066e+01,1.039610e-02,1.100347e-01,8.854313e-02,9.179252e-06,7.655429e+01,4.273894e-01
1923,0.545006,7.711532e+01,1.043935e-02,1.100390e-01,8.853809e-02,9.180802e-06,7.647894e+01,4.273571e-01
1924,0.543556,7.704008e+01,1.049603e-02,1.100384e-01,8.852823e-02,9.181759e-06,7.640370e+01,4.273053e-01
1925,0.545087,7.696493e+01,1.051443e-02,1.100328e-01,8.851358e-02,9.181705e-06,7.632863e+01,4.272313e-01
1926,0.543229,7.688987e+01,1.047801e-02,1.100232e-01,8.849513e-02,9.180087e-06,7.625373e+01,4.271382e-01
1927,0.543987,7.681501e+01,1.050107e-02,1.100113e-01,8.847468e-02,9.177566e-06,7.617898e+01,4.270346e-01
1928,0.544543,7.674012e+01,1.036111e-02,1.100105e-01,8.846460e-02,9.177109e-06,7.610431e+01,4.269694e-01
1929,0.544629,7.666542e+01,1.036303e-02,1.100085e-01,8.845392e-02,9.176646e-06,7.602968e+01,4.269046e-01
1930,0.546256,7.659083e+01,1.041654e-02,1.100055e-01,8.844275e-02,9.176181e-06,7.595511e+01,4.268411e-01
1931,0.543624,7.651634e+01,1.048124e-02,1.100015e-01,8.843086e-02,9.175500e-06,7.588064e+01,4.267761e-01
1932,0.545199,7.644202e+01,1.058020e-02,1.099963e-01,8.841799e-02,9.174406e-06,7.580631e+01,4.267067e-01
1933,0.546477,7.636769e+01,1.046042e-02,1.100050e-01,8.841765e-02,9.175455e-06,7.573212e+01,4.266826e-01
1934,0.545807,7.629354e+01,1.040475e-02,1.100105e-01,8.841442e-02,9.175894e-06,7.565806e+01,4.266483e-01
1935,0.546282,7.621949e+01,1.038171e-02,1.100128e-01,8.840817e-02,9.175847e-06,7.558408e+01,4.266051e-01
1936,0.546021,7.614554e+01,1.040183e-02,1.100118e-01,8.839897e-02,9.175410e-06,7.551016e+01,4.265534e-01
1937,0.544440,7.607168e+01,1.044594e-02,1.100079e-01,8.838697e-02,9.174567e-06,7.543634e+01,4.264921e-01
1938,0.546219,7.599793e+01,1.047878e-02,1.100013e-01,8.837251e-02,9.173263e-06,7.536265e+01,4.264199e-01
1939,0.546372,7.592428e+01,1.047539e-02,1.099929e-01,8.835630e-02,9.171554e-06,7.528911e+01,4.263379e-01
1940,0.545719,7.585074e+01,1.044188e-02,1.099837e-01,8.833946e-02,9.169686e-06,7.521572e+01,4.262507e-01
1941,0.546875,7.577740e+01,1.050043e-02,1.099749e-01,8.832322e-02,9.167812e-06,7.514243e+01,4.261647e-01
1942,0.544414,7.570399e+01,1.038039e-02,1.099769e-01,8.831707e-02,9.168401e-06,7.506919e+01,4.261177e-01
1943,0.545437,7.563077e+01,1.039470e-02,1.099790e-01,8.831123e-02,9.169045e-06,7.499601e+01,4.260745e-01
1944,0.544062,7.555766e+01,1.043473e-02,1.099804e-01,8.830498e-02,9.169711e-06,7.492290e+01,4.260327e-01
1945,0.543539,7.548465e+01,1.046862e-02,1.099806e-01,8.829756e-02,9.170074e-06,7.484991e+01,4.259878e-01
1946,0.544312,7.541174e+01,1.047164e-02,1.099791e-01,8.828847e-02,9.169907e-06,7.477705e+01,4.259366e-01
